Date,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BPCL,BHARTIARTL,INDUSTOWER,BOSCHLTD,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,HDFC,ICICIBANK,IBULHSGFIN,ITC,IOC,INDUSINDBK,INFY,KOTAKBANK,LUPIN,LT,M&M,MARUTI,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMOTORS,TATASTEEL,TECHM,UPL,ULTRACEMCO,VEDL,WIPRO,YESBANK,ZEEL,^NSEI
2015-01-30,329.4842834472656,217.15774536132812,818.3438110351562,604.2411499023438,571.6699829101562,1989.412841796875,398.22430419921875,162.4429473876953,330.91058349609375,266.0029296875,22462.349609375,676.1839599609375,202.11550903320312,3045.331787109375,1448.1182861328125,95.60692596435547,394.2601318359375,516.8344116210938,2386.425537109375,133.0753173828125,94.46011352539062,835.359619140625,,306.16143798828125,433.0419006347656,205.3752899169922,56.79405212402344,844.373779296875,447.0492858886719,658.7821044921875,1523.68115234375,1000.1920166015625,593.0349731445312,3401.907470703125,88.68648529052734,172.10377502441406,86.10124206542969,432.1614074707031,295.7138977050781,880.6804809570312,1087.186279296875,578.7059326171875,316.96820068359375,606.27734375,228.81285095214844,3073.7685546875,116.15422058105469,218.5255584716797,161.92372131347656,359.262451171875,8808.900390625
2015-02-02,324.5089416503906,217.59423828125,770.9747314453125,612.1829223632812,600.0542602539062,1954.1446533203125,408.9945983886719,162.39955139160156,318.159423828125,272.06768798828125,23546.83984375,675.94091796875,198.89488220214844,2956.65380859375,1473.55126953125,97.1890869140625,416.0992126464844,518.873291015625,2359.525634765625,138.3621368408203,90.27513122558594,813.3682250976562,,298.64959716796875,437.7127990722656,200.97300720214844,55.59212112426758,848.5944213867188,445.9953308105469,673.8043212890625,1494.2705078125,1020.512939453125,581.83154296875,3422.52001953125,87.69869232177734,171.36900329589844,86.01396942138672,428.76177978515625,294.32598876953125,891.5719604492188,1101.26904296875,585.9749755859375,311.6103210449219,611.8888549804688,244.6219482421875,3021.59814453125,113.99738311767578,225.20867919921875,156.2443084716797,354.49456787109375,8797.400390625
2015-02-03,316.6836242675781,213.9276580810547,777.2715454101562,592.836669921875,570.2119140625,1880.4892578125,410.1940612792969,157.78993225097656,329.0067443847656,276.6253662109375,23128.033203125,658.3499755859375,199.76303100585938,2907.72314453125,1452.3623046875,98.11576080322266,418.1345520019531,510.47808837890625,2342.202880859375,139.5052490234375,86.06861877441406,815.9212036132812,,294.19342041015625,443.8916931152344,203.98214721679688,54.08762741088867,835.7862548828125,442.6664123535156,650.8601684570312,1486.2452392578125,1013.1021728515625,562.1433715820312,3365.065673828125,88.90258026123047,176.07144165039062,85.63583374023438,442.7146301269531,287.4344482421875,903.231201171875,1120.5635986328125,596.6560668945312,309.37786865234375,616.982421875,258.5985412597656,3041.663330078125,121.1869125366211,223.9297332763672,151.54119873046875,355.7818298339844,8756.5498046875
2015-02-04,310.355712890625,217.15774536132812,766.9200439453125,585.8632202148438,542.9942016601562,1867.6375732421875,403.7938232421875,156.40162658691406,326.7044677734375,277.5442810058594,22207.875,658.93310546875,205.02809143066406,2916.90673828125,1416.4083251953125,97.57331085205078,419.9245300292969,512.2050170898438,2356.44384765625,145.17308044433594,86.46340942382812,806.1124267578125,,292.5382385253906,439.8092346191406,204.84591674804688,54.81534957885742,837.6784057617188,447.2476806640625,643.4859619140625,1518.250732421875,993.0460205078125,567.6513671875,3318.150390625,88.623291015625,180.5289306640625,85.08313751220703,438.5594482421875,280.49505615234375,920.2163696289062,1101.3126220703125,584.8870849609375,315.9534606933594,602.8427734375,266.8603210449219,3031.239501953125,124.58037567138672,223.0830535888672,150.64004516601562,348.24853515625,8723.7001953125
2015-02-05,301.6127014160156,216.11013793945312,773.5984497070312,557.3156127929688,550.09033203125,1867.6375732421875,406.0845031738281,162.6923828125,322.94110107421875,276.992919921875,22278.63671875,643.771728515625,207.1844940185547,2893.5009765625,1409.116943359375,95.81034851074219,435.9007873535156,516.4266967773438,2371.268310546875,141.0293731689453,86.90129852294922,814.3087768554688,,284.85662841796875,429.9155578613281,205.57034301757812,54.72540283203125,839.7161254882812,457.8817443847656,641.6923217773438,1516.9532470703125,989.516845703125,553.0025024414062,3285.645263671875,86.97867584228516,174.6998748779297,83.57056427001953,436.1513671875,278.3414306640625,920.7921142578125,1118.00146484375,582.7113037109375,307.8760070800781,606.1187133789062,259.6235656738281,2999.135009765625,119.51892852783203,229.9463348388672,151.6726531982422,343.9097595214844,8711.7001953125
2015-02-06,290.0195617675781,216.7212371826172,761.0049438476562,537.025146484375,547.4171752929688,1849.338134765625,397.43292236328125,158.5600128173828,326.0846252441406,278.0589294433594,21722.791015625,636.6284790039062,203.8798370361328,2867.363525390625,1386.891357421875,94.81584930419922,431.9343566894531,505.3929748535156,2312.138671875,140.31495666503906,83.78589630126953,811.3527221679688,,279.55157470703125,431.38677978515625,208.1336669921875,53.5643310546875,820.212646484375,465.5416259765625,631.2291259765625,1506.7650146484375,990.1935424804688,538.9629516601562,3266.897705078125,86.8855972290039,171.9323272705078,83.45420837402344,429.6352844238281,277.8628845214844,889.4129638671875,1128.228759765625,553.4373168945312,299.2709045410156,604.5546875,266.0838928222656,2944.56689453125,121.12939453125,231.7477264404297,152.2265167236328,344.7679443359375,8661.0498046875
2015-02-09,289.97125244140625,214.7570037841797,766.729248046875,507.26708984375,538.1338500976562,1887.4759521484375,393.9427795410156,154.40591430664062,315.3258361816406,274.19952392578125,21080.529296875,611.9427490234375,202.0034637451172,2918.978759765625,1344.878173828125,90.43104553222656,440.6848449707031,498.964599609375,2272.580078125,139.6005096435547,82.51531982421875,806.3363647460938,,271.6578063964844,422.7435607910156,205.01307678222656,52.25608825683594,800.6607055664062,469.3819885253906,630.9052734375,1486.0528564453125,924.8489990234375,521.9234008789062,3181.74169921875,86.14083862304688,174.55291748046875,82.29067993164062,423.4024963378906,267.52557373046875,903.4231567382812,1100.69921875,536.6739501953125,282.06072998046875,596.1216430664062,256.92138671875,2899.93408203125,115.4927978515625,233.38699340820312,149.55108642578125,335.4705505371094,8526.349609375
2015-02-10,307.071044921875,217.8997802734375,784.427001953125,500.1484375,538.619873046875,1886.4779052734375,393.6282043457031,151.4774627685547,315.3700866699219,271.84710693359375,21699.171875,622.1474609375,206.20428466796875,2948.553466796875,1346.444091796875,92.66865539550781,427.216552734375,505.8486022949219,2265.376220703125,142.1248321533203,83.73564910888672,795.228759765625,,280.99456787109375,427.00994873046875,206.12759399414062,50.8497314453125,815.8463134765625,475.518310546875,640.6210327148438,1502.1998291015625,924.4078369140625,534.4862060546875,3165.466064453125,85.11682891845703,173.72021484375,84.41412353515625,416.46148681640625,274.99139404296875,882.40771484375,1069.271240234375,557.8876953125,290.42230224609375,583.8734741210938,263.7854919433594,2903.310546875,118.68496704101562,231.51353454589844,153.54074096679688,333.7541198730469,8565.5498046875
2015-02-11,315.0412902832031,218.99105834960938,802.1246337890625,535.2334594726562,553.3467407226562,1897.000244140625,404.30010986328125,154.64451599121094,315.3258361816406,265.34130859375,22352.79296875,618.551513671875,208.4167022705078,2969.180908203125,1436.1424560546875,92.61213684082031,432.1552429199219,507.74365234375,2293.025634765625,142.74404907226562,85.8819808959961,806.470703125,,284.0926513671875,430.50396728515625,206.82412719726562,52.010799407958984,830.1099243164062,476.8854675292969,647.0733642578125,1528.6790771484375,948.5223388671875,531.2987060546875,3222.267822265625,86.97867584228516,168.96881103515625,84.79227447509766,425.2912292480469,273.69927978515625,888.4531860351562,1077.4844970703125,552.7449951171875,296.307861328125,600.62353515625,270.61846923828125,2944.223876953125,119.77776336669922,230.00035095214844,155.1835479736328,329.46295166015625,8627.400390625
2015-02-12,325.1851501464844,226.71705627441406,785.9058227539062,544.264892578125,562.581298828125,1881.9031982421875,405.6666564941406,153.115234375,312.3151550292969,267.65692138671875,23911.484375,642.0711059570312,206.5403289794922,3137.589111328125,1460.757080078125,95.52781677246094,438.49725341796875,516.186767578125,2338.164306640625,145.5541229248047,85.77429962158203,795.2733764648438,,287.869873046875,435.0646667480469,206.40618896484375,51.57744598388672,844.131103515625,482.3850402832031,646.0270385742188,1554.8216552734375,970.4901733398438,531.7908935546875,3312.880126953125,88.1888656616211,169.7035369873047,87.41020202636719,429.2811279296875,272.11993408203125,886.294189453125,1078.4700927734375,555.613037109375,296.5514221191406,614.9007568359375,274.6561584472656,2970.749755859375,122.30848693847656,233.0266876220703,157.539794921875,344.4342346191406,8711.5498046875
