target,Return,gold Return_1,gold Return_2,gold Return_3,gold Return_4,gold Return_5,gold Return_6,gold Return_7,gold Return_8,gold Return_9,gold Return_10,gold Return_11,gold Return_12,gold Return_13,gold Return_14,gold Return_15,gold Return_16,gold Return_17,gold Return_18,gold Return_19,gold Return_20,gold Return_21,gold Return_22,gold Return_23,gold Return_24,gold Return_25,gold Return_26,gold Return_27,gold Return_28,gold Return_29,gold Return_30,gold Return_31,gold Return_32,gold Return_33,gold Return_34,gold Return_35,gold Return_36,gold Return_37,gold Return_38,gold Return_39,gold Return_40,gold Return_41,gold Return_42,gold Return_43,gold Return_44,gold Return_45,gold Return_46,gold Return_47,gold Return_48,gold Return_49,gold Return_50
1,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879,-0.001339585,-0.004798081,0.001869159,-0.0054441640000000005,-0.001326788,-0.001057781,0.0009259260000000001,-0.0021110960000000002,-0.0039411459999999995,-0.004587155999999999,-0.003917472,0.0015686270000000002,0.0027515720000000003,0.005137663,-0.000263748,0.003175023,-0.002111932,0.0,0.001454449,0.0007937560000000001,-0.005340981,-0.000525348,-0.006784083000000001,0.0015680129999999998
0,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879,-0.001339585,-0.004798081,0.001869159,-0.0054441640000000005,-0.001326788,-0.001057781,0.0009259260000000001,-0.0021110960000000002,-0.0039411459999999995,-0.004587155999999999,-0.003917472,0.0015686270000000002,0.0027515720000000003,0.005137663,-0.000263748,0.003175023,-0.002111932,0.0,0.001454449,0.0007937560000000001,-0.005340981,-0.000525348,-0.006784083000000001
1,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879,-0.001339585,-0.004798081,0.001869159,-0.0054441640000000005,-0.001326788,-0.001057781,0.0009259260000000001,-0.0021110960000000002,-0.0039411459999999995,-0.004587155999999999,-0.003917472,0.0015686270000000002,0.0027515720000000003,0.005137663,-0.000263748,0.003175023,-0.002111932,0.0,0.001454449,0.0007937560000000001,-0.005340981,-0.000525348
1,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879,-0.001339585,-0.004798081,0.001869159,-0.0054441640000000005,-0.001326788,-0.001057781,0.0009259260000000001,-0.0021110960000000002,-0.0039411459999999995,-0.004587155999999999,-0.003917472,0.0015686270000000002,0.0027515720000000003,0.005137663,-0.000263748,0.003175023,-0.002111932,0.0,0.001454449,0.0007937560000000001,-0.005340981
0,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879,-0.001339585,-0.004798081,0.001869159,-0.0054441640000000005,-0.001326788,-0.001057781,0.0009259260000000001,-0.0021110960000000002,-0.0039411459999999995,-0.004587155999999999,-0.003917472,0.0015686270000000002,0.0027515720000000003,0.005137663,-0.000263748,0.003175023,-0.002111932,0.0,0.001454449,0.0007937560000000001
0,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879,-0.001339585,-0.004798081,0.001869159,-0.0054441640000000005,-0.001326788,-0.001057781,0.0009259260000000001,-0.0021110960000000002,-0.0039411459999999995,-0.004587155999999999,-0.003917472,0.0015686270000000002,0.0027515720000000003,0.005137663,-0.000263748,0.003175023,-0.002111932,0.0,0.001454449
0,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879,-0.001339585,-0.004798081,0.001869159,-0.0054441640000000005,-0.001326788,-0.001057781,0.0009259260000000001,-0.0021110960000000002,-0.0039411459999999995,-0.004587155999999999,-0.003917472,0.0015686270000000002,0.0027515720000000003,0.005137663,-0.000263748,0.003175023,-0.002111932,0.0
1,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879,-0.001339585,-0.004798081,0.001869159,-0.0054441640000000005,-0.001326788,-0.001057781,0.0009259260000000001,-0.0021110960000000002,-0.0039411459999999995,-0.004587155999999999,-0.003917472,0.0015686270000000002,0.0027515720000000003,0.005137663,-0.000263748,0.003175023,-0.002111932
1,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879,-0.001339585,-0.004798081,0.001869159,-0.0054441640000000005,-0.001326788,-0.001057781,0.0009259260000000001,-0.0021110960000000002,-0.0039411459999999995,-0.004587155999999999,-0.003917472,0.0015686270000000002,0.0027515720000000003,0.005137663,-0.000263748,0.003175023
0,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879,-0.001339585,-0.004798081,0.001869159,-0.0054441640000000005,-0.001326788,-0.001057781,0.0009259260000000001,-0.0021110960000000002,-0.0039411459999999995,-0.004587155999999999,-0.003917472,0.0015686270000000002,0.0027515720000000003,0.005137663,-0.000263748
0,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879,-0.001339585,-0.004798081,0.001869159,-0.0054441640000000005,-0.001326788,-0.001057781,0.0009259260000000001,-0.0021110960000000002,-0.0039411459999999995,-0.004587155999999999,-0.003917472,0.0015686270000000002,0.0027515720000000003,0.005137663
0,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879,-0.001339585,-0.004798081,0.001869159,-0.0054441640000000005,-0.001326788,-0.001057781,0.0009259260000000001,-0.0021110960000000002,-0.0039411459999999995,-0.004587155999999999,-0.003917472,0.0015686270000000002,0.0027515720000000003
1,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879,-0.001339585,-0.004798081,0.001869159,-0.0054441640000000005,-0.001326788,-0.001057781,0.0009259260000000001,-0.0021110960000000002,-0.0039411459999999995,-0.004587155999999999,-0.003917472,0.0015686270000000002
1,0.003420753,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879,-0.001339585,-0.004798081,0.001869159,-0.0054441640000000005,-0.001326788,-0.001057781,0.0009259260000000001,-0.0021110960000000002,-0.0039411459999999995,-0.004587155999999999,-0.003917472
1,0.000283889,0.003420753,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879,-0.001339585,-0.004798081,0.001869159,-0.0054441640000000005,-0.001326788,-0.001057781,0.0009259260000000001,-0.0021110960000000002,-0.0039411459999999995,-0.004587155999999999
0,0.009922041,0.000283889,0.003420753,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879,-0.001339585,-0.004798081,0.001869159,-0.0054441640000000005,-0.001326788,-0.001057781,0.0009259260000000001,-0.0021110960000000002,-0.0039411459999999995
0,-0.008281864,0.009922041,0.000283889,0.003420753,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879,-0.001339585,-0.004798081,0.001869159,-0.0054441640000000005,-0.001326788,-0.001057781,0.0009259260000000001,-0.0021110960000000002
0,-0.005520951,-0.008281864,0.009922041,0.000283889,0.003420753,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879,-0.001339585,-0.004798081,0.001869159,-0.0054441640000000005,-0.001326788,-0.001057781,0.0009259260000000001
0,-0.015524854,-0.005520951,-0.008281864,0.009922041,0.000283889,0.003420753,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879,-0.001339585,-0.004798081,0.001869159,-0.0054441640000000005,-0.001326788,-0.001057781
1,-0.003616898,-0.015524854,-0.005520951,-0.008281864,0.009922041,0.000283889,0.003420753,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879,-0.001339585,-0.004798081,0.001869159,-0.0054441640000000005,-0.001326788
0,0.005802989000000001,-0.003616898,-0.015524854,-0.005520951,-0.008281864,0.009922041,0.000283889,0.003420753,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879,-0.001339585,-0.004798081,0.001869159,-0.0054441640000000005
1,-0.006063231,0.005802989000000001,-0.003616898,-0.015524854,-0.005520951,-0.008281864,0.009922041,0.000283889,0.003420753,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879,-0.001339585,-0.004798081,0.001869159
0,0.0011626219999999999,-0.006063231,0.005802989000000001,-0.003616898,-0.015524854,-0.005520951,-0.008281864,0.009922041,0.000283889,0.003420753,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879,-0.001339585,-0.004798081
0,-0.005373221,0.0011626219999999999,-0.006063231,0.005802989000000001,-0.003616898,-0.015524854,-0.005520951,-0.008281864,0.009922041,0.000283889,0.003420753,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879,-0.001339585
0,-0.0018972560000000002,-0.005373221,0.0011626219999999999,-0.006063231,0.005802989000000001,-0.003616898,-0.015524854,-0.005520951,-0.008281864,0.009922041,0.000283889,0.003420753,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488,-0.002281879
0,-0.003942757,-0.0018972560000000002,-0.005373221,0.0011626219999999999,-0.006063231,0.005802989000000001,-0.003616898,-0.015524854,-0.005520951,-0.008281864,0.009922041,0.000283889,0.003420753,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722,-0.008215488
1,-0.003372434,-0.003942757,-0.0018972560000000002,-0.005373221,0.0011626219999999999,-0.006063231,0.005802989000000001,-0.003616898,-0.015524854,-0.005520951,-0.008281864,0.009922041,0.000283889,0.003420753,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935,0.00135722
0,0.009421463,-0.003372434,-0.003942757,-0.0018972560000000002,-0.005373221,0.0011626219999999999,-0.006063231,0.005802989000000001,-0.003616898,-0.015524854,-0.005520951,-0.008281864,0.009922041,0.000283889,0.003420753,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825,0.00495935
1,-0.005105762,0.009421463,-0.003372434,-0.003942757,-0.0018972560000000002,-0.005373221,0.0011626219999999999,-0.006063231,0.005802989000000001,-0.003616898,-0.015524854,-0.005520951,-0.008281864,0.009922041,0.000283889,0.003420753,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024,0.000134825
0,0.012465171,-0.005105762,0.009421463,-0.003372434,-0.003942757,-0.0018972560000000002,-0.005373221,0.0011626219999999999,-0.006063231,0.005802989000000001,-0.003616898,-0.015524854,-0.005520951,-0.008281864,0.009922041,0.000283889,0.003420753,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777,-0.004855024
1,-0.002463054,0.012465171,-0.005105762,0.009421463,-0.003372434,-0.003942757,-0.0018972560000000002,-0.005373221,0.0011626219999999999,-0.006063231,0.005802989000000001,-0.003616898,-0.015524854,-0.005520951,-0.008281864,0.009922041,0.000283889,0.003420753,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159,-0.000135777
0,0.004942579,-0.002463054,0.012465171,-0.005105762,0.009421463,-0.003372434,-0.003942757,-0.0018972560000000002,-0.005373221,0.0011626219999999999,-0.006063231,0.005802989000000001,-0.003616898,-0.015524854,-0.005520951,-0.008281864,0.009922041,0.000283889,0.003420753,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446,0.001494159
1,-0.0014461320000000001,0.004942579,-0.002463054,0.012465171,-0.005105762,0.009421463,-0.003372434,-0.003942757,-0.0018972560000000002,-0.005373221,0.0011626219999999999,-0.006063231,0.005802989000000001,-0.003616898,-0.015524854,-0.005520951,-0.008281864,0.009922041,0.000283889,0.003420753,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697,0.000542446
1,0.016666667,-0.0014461320000000001,0.004942579,-0.002463054,0.012465171,-0.005105762,0.009421463,-0.003372434,-0.003942757,-0.0018972560000000002,-0.005373221,0.0011626219999999999,-0.006063231,0.005802989000000001,-0.003616898,-0.015524854,-0.005520951,-0.008281864,0.009922041,0.000283889,0.003420753,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088,0.00257697
1,0.0051362529999999995,0.016666667,-0.0014461320000000001,0.004942579,-0.002463054,0.012465171,-0.005105762,0.009421463,-0.003372434,-0.003942757,-0.0018972560000000002,-0.005373221,0.0011626219999999999,-0.006063231,0.005802989000000001,-0.003616898,-0.015524854,-0.005520951,-0.008281864,0.009922041,0.000283889,0.003420753,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712,-0.002165088
1,0.003121896,0.0051362529999999995,0.016666667,-0.0014461320000000001,0.004942579,-0.002463054,0.012465171,-0.005105762,0.009421463,-0.003372434,-0.003942757,-0.0018972560000000002,-0.005373221,0.0011626219999999999,-0.006063231,0.005802989000000001,-0.003616898,-0.015524854,-0.005520951,-0.008281864,0.009922041,0.000283889,0.003420753,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391,-0.001762712
0,0.0033989520000000002,0.003121896,0.0051362529999999995,0.016666667,-0.0014461320000000001,0.004942579,-0.002463054,0.012465171,-0.005105762,0.009421463,-0.003372434,-0.003942757,-0.0018972560000000002,-0.005373221,0.0011626219999999999,-0.006063231,0.005802989000000001,-0.003616898,-0.015524854,-0.005520951,-0.008281864,0.009922041,0.000283889,0.003420753,-0.005243021,-0.0009908,-0.00562667,0.002961918,0.006101021999999999,-0.006902381,-0.012552301,-0.000835887,0.005038488,0.0047772940000000005,-0.007946466,0.002374302,-0.010230886,-0.012311902,-0.006657609,0.000541345,-0.004736771,0.00175961,0.001083424,-0.000541932,0.000542226,-0.000406504,0.000678242,-0.0014901110000000001,-0.0008123480000000001,0.001355748,0.002175391
